Hourly total precipitation [mm] for each subasin, ordered according to Map-IDs
Date    Subbasin-ID.s
26022000	1366	0.06	0.05
26022000	1367	0.01	0.06
26022000	1368	0	0.11
27022000	1369	0.21	0.06
27022000	1370	0	0
27022000	1371	0.14	0.05
27022000	1372	0.03	0.12
27022000	1373	0.08	0
27022000	1374	0.07	0.01
27022000	1375	0	0.05
27022000	1376	0.04	0.09
27022000	1377	0.09	0.02
27022000	1378	0.3	0.1
27022000	1379	0.14	0
27022000	1380	0.01	0.05
27022000	1381	0.03	0.01
27022000	1382	0.06	0.16
27022000	1383	0.04	0.17
27022000	1384	0.03	0.01
27022000	1385	0.01	0.02
27022000	1386	0.13	0.07
27022000	1387	0.03	0.15
27022000	1388	0.09	0.1
27022000	1389	0.07	0.06
27022000	1390	0.05	0.12
27022000	1391	0	0.02
27022000	1392	0.04	0.05
28022000	1393	0.08	0.21
28022000	1394	0.31	0.01
28022000	1395	0.3	1.02
28022000	1396	0.27	0.45
28022000	1397	0.31	0.02
28022000	1398	0.22	0
28022000	1399	0.07	0.08
28022000	1400	0.6	0.16
28022000	1401	0.17	0.22
28022000	1402	0.06	0.92
28022000	1403	0.41	1.31
28022000	1404	0.43	0.04
28022000	1405	0.24	0
28022000	1406	0.35	0.23
28022000	1407	0.16	0.07
28022000	1408	0.96	0.01
28022000	1409	0.55	0.15
28022000	1410	0.61	1.6
28022000	1411	0.54	0.07
28022000	1412	0.44	0.15
28022000	1413	0.13	0.67
28022000	1414	0.38	0.26
28022000	1415	0.35	0.44
28022000	1416	0.25	0.13
29022000	1417	1.37	1.86
29022000	1418	0.64	0.7
29022000	1419	0.11	0.79
29022000	1420	0.29	0.5
29022000	1421	0.41	0.76
29022000	1422	0.48	1.9
29022000	1423	1.33	0.02
29022000	1424	0.15	0.36
29022000	1425	0.31	0.77
29022000	1426	0.03	0.39
29022000	1427	0.38	0.03
29022000	1428	2.34	0.29
29022000	1429	0.04	1.47
29022000	1430	0.57	1.97
29022000	1431	0.61	0.49
29022000	1432	0.03	0.03
29022000	1433	0.09	1.15
29022000	1434	1.17	0.05
29022000	1435	0.06	1
29022000	1436	0.12	1.22
29022000	1437	0.68	0.57
29022000	1438	0.22	0.66
29022000	1439	2.23	0.45
29022000	1440	0.15	0.08
1032000	1441	0.62	0.17
1032000	1442	0.42	0.13
1032000	1443	0.23	0.09
1032000	1444	0.2	0.07
1032000	1445	0.42	0.34
1032000	1446	0.23	0.48
1032000	1447	0.06	0.33
1032000	1448	0.64	1.58
1032000	1449	0.59	0.17
1032000	1450	0.39	0.23
1032000	1451	0.03	0.22
1032000	1452	0.04	0.16
1032000	1453	3.3	0.85
1032000	1454	0.35	0.05
1032000	1455	0.45	0.27
1032000	1456	1.05	0.07
1032000	1457	0.86	0.17
1032000	1458	0.1	0.41
1032000	1459	0.27	0.11
1032000	1460	0.48	0.26
1032000	1461	0.14	2.2
1032000	1462	0.31	0.5
1032000	1463	0.45	0.84
1032000	1464	2.46	0.12
2032000	1465	0.07	0.41
2032000	1466	0.06	0.27
2032000	1467	0.03	0.26
2032000	1468	0.2	0.02
2032000	1469	0.06	0.08
2032000	1470	0.18	0.14
2032000	1471	0.04	1.29
2032000	1472	0.12	0.21
2032000	1473	0.18	0.94
2032000	1474	0.21	1.24
2032000	1475	0.13	0.08
2032000	1476	0.01	3.29
2032000	1477	0.25	0.11
2032000	1478	0.03	0.58
2032000	1479	0.16	0.97
2032000	1480	0.06	0.8
2032000	1481	0.07	0.1
2032000	1482	0.2	0.22
2032000	1483	0.1	0.04
2032000	1484	0.16	0.43
2032000	1485	0.03	0.21
2032000	1486	0.03	0.13
2032000	1487	0.03	1.06
2032000	1488	0.1	0.22
3032000	1489	0.07	0.04
3032000	1490	0.02	0.13
3032000	1491	0.04	0.02
3032000	1492	0.01	0.09
3032000	1493	0.07	0.71
3032000	1494	0	0.02
3032000	1495	0.04	0.08
3032000	1496	0.01	0.49
3032000	1497	0.12	0.07
3032000	1498	0.01	0.19
3032000	1499	0.06	0.33
3032000	1500	0.03	0.01
3032000	1501	0.03	0.33
3032000	1502	0.01	0.48
3032000	1503	0.02	0.24
3032000	1504	0.02	0.55
3032000	1505	0.01	0.7
3032000	1506	0	0.3
3032000	1507	0.03	0.01
3032000	1508	0.02	0.03
3032000	1509	0.03	0.04
3032000	1510	0.07	0.04
3032000	1511	0.08	0.02
3032000	1512	0.02	0.07
4032000	1513	0.01	0.05
4032000	1514	0.02	0.01
4032000	1515	0.04	0.14
4032000	1516	0.01	0.02
4032000	1517	0.04	0
4032000	1518	0	0.03
4032000	1519	0	0.36
4032000	1520	0.02	0
4032000	1521	0.01	0.05
4032000	1522	0	0.27
4032000	1523	0.02	0.14
4032000	1524	0.03	0.02
4032000	1525	0	0.01
4032000	1526	0.01	0.17
4032000	1527	0	0.02
4032000	1528	0.08	0.08
4032000	1529	0.02	0.01
4032000	1530	0.02	0.04
4032000	1531	0.07	0.04
4032000	1532	0.01	0.18
4032000	1533	0.01	0.08
4032000	1534	0	0.12
4032000	1535	0.07	0.29
4032000	1536	0	0.08
5032000	1537	0.02	0.05
5032000	1538	0.01	0.03
5032000	1539	0.02	0.04
5032000	1540	0.01	0.05
5032000	1541	0	0.03
5032000	1542	0.02	0.01
5032000	1543	0.01	0.01
5032000	1544	0	0.03
5032000	1545	0	0.03
5032000	1546	0	0.06
5032000	1547	0	0.14
5032000	1548	0	0
5032000	1549	0	0.02
5032000	1550	0	0.01
5032000	1551	0	0.08
5032000	1552	0.03	0.04
5032000	1553	0.01	0.03
5032000	1554	0.01	0.11
5032000	1555	0.01	0.08
5032000	1556	0	0.08
5032000	1557	0	0.02
5032000	1558	0.01	0.03
5032000	1559	0.01	0.05
5032000	1560	0.01	0.07
6032000	1561	0.02	0.05
6032000	1562	0	0.05
6032000	1563	0.01	0
6032000	1564	0.04	0.06
6032000	1565	0	0.01
6032000	1566	0	0
6032000	1567	0.03	0
6032000	1568	0.01	0.04
6032000	1569	0.01	0.01
6032000	1570	0.02	0.01
6032000	1571	0.01	0.02
6032000	1572	0.02	0.01
6032000	1573	0.01	0.01
6032000	1574	0.02	0
6032000	1575	0.02	0.01
6032000	1576	0.01	0.02
6032000	1577	0	0.02
6032000	1578	0.01	0
6032000	1579	0.01	0.08
6032000	1580	0.02	0.05
6032000	1581	0.01	0
6032000	1582	0.01	0.03
6032000	1583	0	0.01
6032000	1584	0	0.01
7032000	1585	0	0
7032000	1586	0.01	0.03
7032000	1587	0.01	0.01
7032000	1588	0	0.08
7032000	1589	0.01	0.01
7032000	1590	0	0.02
7032000	1591	0.01	0.05
7032000	1592	0	0.02
7032000	1593	0.02	0.11
7032000	1594	0.02	0
7032000	1595	0.02	0.03
7032000	1596	0	0.03
7032000	1597	0.01	0.03
7032000	1598	0	0
7032000	1599	0.01	0.03
7032000	1600	0	0.03
7032000	1601	0.01	0.08
7032000	1602	0	0.01
7032000	1603	0	0.1
7032000	1604	0.04	0.03
7032000	1605	0	0.06
7032000	1606	0.02	0
7032000	1607	0	0.01
7032000	1608	0.01	0.01
8032000	1609	0	0.01
8032000	1610	0.01	0.01
8032000	1611	0.01	0.01
8032000	1612	0.01	0.02
8032000	1613	0	0.02
8032000	1614	0.01	0
8032000	1615	0	0
8032000	1616	0	0
8032000	1617	0	0.01
8032000	1618	0	0
8032000	1619	0.01	0
8032000	1620	0.01	0
8032000	1621	0	0
8032000	1622	0	0.01
8032000	1623	0	0.03
8032000	1624	0	0.01
8032000	1625	0	0.01
8032000	1626	0	0.01
8032000	1627	0.01	0
8032000	1628	0	0.02
8032000	1629	0	0
8032000	1630	0	0.01
8032000	1631	0	0.01
8032000	1632	0	0.01
9032000	1633	0.13	0.52
9032000	1634	0.13	0.05
9032000	1635	0.06	0.25
9032000	1636	0.5	0.05
9032000	1637	0.2	0.55
9032000	1638	0.02	0
9032000	1639	0.31	0.13
9032000	1640	0.16	0
9032000	1641	0.34	0.12
9032000	1642	0.27	0.06
9032000	1643	0.1	0.49
9032000	1644	0.03	0.01
9032000	1645	0.06	0.02
9032000	1646	0.29	0.04
9032000	1647	0.25	0.81
9032000	1648	0.06	0.15
9032000	1649	0.15	0.09
9032000	1650	0.15	0.55
9032000	1651	0.48	0.51
9032000	1652	0.13	0.29
9032000	1653	0.07	0.53
9032000	1654	0.49	0.12
9032000	1655	0.09	0.03
9032000	1656	0.24	0.03
10032000	1657	0.09	0.37
10032000	1658	0.2	0.25
10032000	1659	0.27	0.78
10032000	1660	0.01	0.8
10032000	1661	0.39	0.57
10032000	1662	0.1	0.05
10032000	1663	0.1	0.5
10032000	1664	0.96	0.18
10032000	1665	0.07	0.25
10032000	1666	0.22	0.81
10032000	1667	0.96	0.9
10032000	1668	0.55	1.15
10032000	1669	0.11	1.42
10032000	1670	0.1	0.91
10032000	1671	0.53	1.57
10032000	1672	0.14	0.35
10032000	1673	0.12	0.42
10032000	1674	0.45	0.8
10032000	1675	0.46	2.34
10032000	1676	0.31	0.17
10032000	1677	0.24	0.41
10032000	1678	0.17	2.19
10032000	1679	0.12	1.56
10032000	1680	0.05	0.76
11032000	1681	0.11	0.53
11032000	1682	2.48	0.36
11032000	1683	1.3	0.48
11032000	1684	2.02	0.19
11032000	1685	0.22	0.45
11032000	1686	1.54	0.27
11032000	1687	0.53	0.41
11032000	1688	0.01	0.03
11032000	1689	2.49	0.9
11032000	1690	0.5	0.27
11032000	1691	0.03	0.17
11032000	1692	1.03	0.08
11032000	1693	0.32	2.48
11032000	1694	0.35	1.21
11032000	1695	0.05	2.54
11032000	1696	0.8	0.54
11032000	1697	1.55	0.07
11032000	1698	0.45	1.06
11032000	1699	0.18	1.05
11032000	1700	0.75	0.02
11032000	1701	0.47	0.01
11032000	1702	0.53	0.27
11032000	1703	1.24	0.14
11032000	1704	0.54	1.35
12032000	1705	1.02	1.13
12032000	1706	0.19	0.3
12032000	1707	0.39	0.37
12032000	1708	0.05	0.31
12032000	1709	0.47	0.71
